time,voltaje_ent,voltaje_cap_5,R_5,C_5,voltaje_cap_8,R_8,C_8,voltaje_cap_10,R_10,C_10,voltaje_cap_12,R_12,C_12,voltaje_cap_15,R_15,C_15
11000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.41,99300,1.00E-04,3.87,53100,2.20E-04,3.63,14920,1.00E-03
11200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.49,99300,1.00E-04,3.89,53100,2.20E-04,3.7,14920,1.00E-03
11400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.78,99300,1.00E-04,3.97,53100,2.20E-04,3.76,14920,1.00E-03
11600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.67,99300,1.00E-04,4.1,53100,2.20E-04,3.84,14920,1.00E-03
11800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.77,99300,1.00E-04,4.18,53100,2.20E-04,3.89,14920,1.00E-03
12000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.87,99300,1.00E-04,4.24,53100,2.20E-04,3.93,14920,1.00E-03
12200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.98,99300,1.00E-04,4.31,53100,2.20E-04,4.02,14920,1.00E-03
12400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.44,53100,2.20E-04,4.08,14920,1.00E-03
12600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.48,53100,2.20E-04,4.16,14920,1.00E-03
12800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.51,53100,2.20E-04,4.22,14920,1.00E-03
13000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.71,53100,2.20E-04,4.28,14920,1.00E-03
13200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.73,53100,2.20E-04,4.37,14920,1.00E-03
13400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.8,53100,2.20E-04,4.44,14920,1.00E-03
13600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.87,53100,2.20E-04,4.53,14920,1.00E-03
13800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.62,14920,1.00E-03
14000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.99,53100,2.20E-04,4.65,14920,1.00E-03
14200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.74,14920,1.00E-03
14400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.81,14920,1.00E-03
14600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.89,14920,1.00E-03
14800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.97,14920,1.00E-03
15000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,0,53100,2.20E-04,5,14920,1.00E-03
0,4.93,0,55300,1.00E-04,0,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
200,4.93,0,55300,1.00E-04,0.08,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
400,4.93,0.03,55300,1.00E-04,0.26,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
600,4.93,0.65,55300,1.00E-04,0.42,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
800,4.93,0.85,55300,1.00E-04,0.56,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
1000,4.93,0.79,55300,1.00E-04,0.72,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0.04,14920,1.00E-03
1200,4.93,0.76,55300,1.00E-04,0.88,1750,4.70E-03,0.2,99300,1.00E-04,0.08,53100,2.20E-04,0.13,14920,1.00E-03
1400,4.93,0.91,55300,1.00E-04,1.03,1750,4.70E-03,0.22,99300,1.00E-04,0.19,53100,2.20E-04,0.23,14920,1.00E-03
1600,4.93,1.11,55300,1.00E-04,1.19,1750,4.70E-03,0.35,99300,1.00E-04,0.29,53100,2.20E-04,0.32,14920,1.00E-03
1800,4.93,1.78,55300,1.00E-04,1.33,1750,4.70E-03,0.47,99300,1.00E-04,0.35,53100,2.20E-04,0.41,14920,1.00E-03
2000,4.93,1.93,55300,1.00E-04,1.48,1750,4.70E-03,0.58,99300,1.00E-04,0.49,53100,2.20E-04,0.52,14920,1.00E-03
2200,4.93,2.11,55300,1.00E-04,1.6,1750,4.70E-03,0.7,99300,1.00E-04,0.62,53100,2.20E-04,0.6,14920,1.00E-03
2400,4.93,2.29,55300,1.00E-04,1.75,1750,4.70E-03,0.81,99300,1.00E-04,0.68,53100,2.20E-04,0.71,14920,1.00E-03
2600,4.93,2.45,55300,1.00E-04,1.87,1750,4.70E-03,0.92,99300,1.00E-04,0.78,53100,2.20E-04,0.79,14920,1.00E-03
2800,4.93,1.87,55300,1.00E-04,2.01,1750,4.70E-03,1.2,99300,1.00E-04,0.9,53100,2.20E-04,0.87,14920,1.00E-03
3000,4.93,2.05,55300,1.00E-04,2.13,1750,4.70E-03,1.3,99300,1.00E-04,0.97,53100,2.20E-04,0.97,14920,1.00E-03
3200,4.93,2.22,55300,1.00E-04,2.25,1750,4.70E-03,1.42,99300,1.00E-04,1.07,53100,2.20E-04,1.05,14920,1.00E-03
3400,4.93,3.08,55300,1.00E-04,2.36,1750,4.70E-03,1.54,99300,1.00E-04,1.18,53100,2.20E-04,1.14,14920,1.00E-03
3600,4.93,3.22,55300,1.00E-04,2.48,1750,4.70E-03,1.63,99300,1.00E-04,1.29,53100,2.20E-04,1.23,14920,1.00E-03
3800,4.93,2.62,55300,1.00E-04,2.6,1750,4.70E-03,1.77,99300,1.00E-04,1.37,53100,2.20E-04,1.31,14920,1.00E-03
4000,4.93,2.77,55300,1.00E-04,2.7,1750,4.70E-03,1.83,99300,1.00E-04,1.45,53100,2.20E-04,1.39,14920,1.00E-03
4200,4.93,2.92,55300,1.00E-04,2.81,1750,4.70E-03,1.93,99300,1.00E-04,1.52,53100,2.20E-04,1.47,14920,1.00E-03
4400,4.93,3.52,55300,1.00E-04,2.89,1750,4.70E-03,2.05,99300,1.00E-04,1.6,53100,2.20E-04,1.55,14920,1.00E-03
4600,4.93,4.08,55300,1.00E-04,2.99,1750,4.70E-03,2.09,99300,1.00E-04,1.64,53100,2.20E-04,1.63,14920,1.00E-03
4800,4.93,4.24,55300,1.00E-04,3.11,1750,4.70E-03,2.19,99300,1.00E-04,1.71,53100,2.20E-04,1.69,14920,1.00E-03
5000,4.93,3.44,55300,1.00E-04,3.19,1750,4.70E-03,2.27,99300,1.00E-04,1.79,53100,2.20E-04,1.78,14920,1.00E-03
5200,4.93,3.51,55300,1.00E-04,3.29,1750,4.70E-03,2.34,99300,1.00E-04,1.89,53100,2.20E-04,1.84,14920,1.00E-03
5400,4.93,3.66,55300,1.00E-04,3.39,1750,4.70E-03,2.41,99300,1.00E-04,1.98,53100,2.20E-04,1.93,14920,1.00E-03
5600,4.93,3.81,55300,1.00E-04,3.5,1750,4.70E-03,2.47,99300,1.00E-04,2.06,53100,2.20E-04,2,14920,1.00E-03
5800,4.93,5,55300,1.00E-04,3.62,1750,4.70E-03,2.58,99300,1.00E-04,2.13,53100,2.20E-04,2.08,14920,1.00E-03
6000,4.93,5,55300,1.00E-04,3.69,1750,4.70E-03,2.65,99300,1.00E-04,2.27,53100,2.20E-04,2.14,14920,1.00E-03
6200,4.93,5,55300,1.00E-04,3.8,1750,4.70E-03,2.74,99300,1.00E-04,2.33,53100,2.20E-04,2.21,14920,1.00E-03
6400,4.93,5,55300,1.00E-04,3.92,1750,4.70E-03,2.82,99300,1.00E-04,2.41,53100,2.20E-04,2.27,14920,1.00E-03
6600,4.93,5,55300,1.00E-04,4.02,1750,4.70E-03,2.87,99300,1.00E-04,2.44,53100,2.20E-04,2.35,14920,1.00E-03
6800,4.93,5,55300,1.00E-04,4.15,1750,4.70E-03,2.95,99300,1.00E-04,2.52,53100,2.20E-04,2.41,14920,1.00E-03
7000,4.93,5,55300,1.00E-04,4.28,1750,4.70E-03,3.03,99300,1.00E-04,2.58,53100,2.20E-04,2.47,14920,1.00E-03
7200,4.93,5,55300,1.00E-04,4.4,1750,4.70E-03,3.11,99300,1.00E-04,2.65,53100,2.20E-04,2.53,14920,1.00E-03
7400,4.93,5,55300,1.00E-04,4.53,1750,4.70E-03,3.22,99300,1.00E-04,2.72,53100,2.20E-04,2.6,14920,1.00E-03
7600,4.93,5,55300,1.00E-04,4.67,1750,4.70E-03,3.24,99300,1.00E-04,2.78,53100,2.20E-04,2.66,14920,1.00E-03
7800,4.93,5,55300,1.00E-04,4.79,1750,4.70E-03,3.32,99300,1.00E-04,2.84,53100,2.20E-04,2.72,14920,1.00E-03
8000,4.93,5,55300,1.00E-04,4.9,1750,4.70E-03,3.38,99300,1.00E-04,2.91,53100,2.20E-04,2.77,14920,1.00E-03
8200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.43,99300,1.00E-04,3.01,53100,2.20E-04,2.85,14920,1.00E-03
8400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.48,99300,1.00E-04,3.06,53100,2.20E-04,2.89,14920,1.00E-03
8600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.6,99300,1.00E-04,3.11,53100,2.20E-04,2.95,14920,1.00E-03
8800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.68,99300,1.00E-04,3.18,53100,2.20E-04,3.03,14920,1.00E-03
9000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.73,99300,1.00E-04,3.24,53100,2.20E-04,3.07,14920,1.00E-03
9200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.81,99300,1.00E-04,3.26,53100,2.20E-04,3.12,14920,1.00E-03
9400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.92,99300,1.00E-04,3.32,53100,2.20E-04,3.19,14920,1.00E-03
9600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.97,99300,1.00E-04,3.36,53100,2.20E-04,3.23,14920,1.00E-03
9800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.05,99300,1.00E-04,3.41,53100,2.20E-04,3.29,14920,1.00E-03
10000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.12,99300,1.00E-04,3.51,53100,2.20E-04,3.34,14920,1.00E-03
10200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.2,99300,1.00E-04,3.53,53100,2.20E-04,3.4,14920,1.00E-03
10400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.32,99300,1.00E-04,3.6,53100,2.20E-04,3.46,14920,1.00E-03
10600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.34,99300,1.00E-04,3.68,53100,2.20E-04,3.52,14920,1.00E-03
10800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.47,99300,1.00E-04,3.77,53100,2.20E-04,3.57,14920,1.00E-03
11000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.58,99300,1.00E-04,3.81,53100,2.20E-04,3.63,14920,1.00E-03
11200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.67,99300,1.00E-04,3.89,53100,2.20E-04,3.69,14920,1.00E-03
11400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.75,99300,1.00E-04,3.95,53100,2.20E-04,3.76,14920,1.00E-03
11600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.83,99300,1.00E-04,4.1,53100,2.20E-04,3.81,14920,1.00E-03
11800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.94,99300,1.00E-04,4.09,53100,2.20E-04,3.89,14920,1.00E-03
12000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.16,53100,2.20E-04,3.93,14920,1.00E-03
12200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.25,53100,2.20E-04,4,14920,1.00E-03
12400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.35,53100,2.20E-04,4.09,14920,1.00E-03
12600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.42,53100,2.20E-04,4.16,14920,1.00E-03
12800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.53,53100,2.20E-04,4.2,14920,1.00E-03
13000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.65,53100,2.20E-04,4.29,14920,1.00E-03
13200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.67,53100,2.20E-04,4.36,14920,1.00E-03
13400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.74,53100,2.20E-04,4.43,14920,1.00E-03
13600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.85,53100,2.20E-04,4.5,14920,1.00E-03
13800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.9,53100,2.20E-04,4.61,14920,1.00E-03
14000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.64,14920,1.00E-03
14200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.71,14920,1.00E-03
14400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.81,14920,1.00E-03
14600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.88,14920,1.00E-03
14800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.93,14920,1.00E-03
15000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,0,53100,2.20E-04,5,14920,1.00E-03
0,4.93,0,55300,1.00E-04,0,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
200,4.93,0,55300,1.00E-04,0.03,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
400,4.93,0.41,55300,1.00E-04,0.2,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
600,4.93,0.61,55300,1.00E-04,0.38,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
800,4.93,0.74,55300,1.00E-04,0.55,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
1000,4.93,0.37,55300,1.00E-04,0.71,1750,4.70E-03,0.03,99300,1.00E-04,0,53100,2.20E-04,0.04,14920,1.00E-03
1200,4.93,1.22,55300,1.00E-04,0.87,1750,4.70E-03,0.21,99300,1.00E-04,0.05,53100,2.20E-04,0.11,14920,1.00E-03
1400,4.93,1.07,55300,1.00E-04,1.02,1750,4.70E-03,0.38,99300,1.00E-04,0.15,53100,2.20E-04,0.23,14920,1.00E-03
1600,4.93,1.66,55300,1.00E-04,1.18,1750,4.70E-03,0.51,99300,1.00E-04,0.26,53100,2.20E-04,0.33,14920,1.00E-03
1800,4.93,1.09,55300,1.00E-04,1.32,1750,4.70E-03,0.62,99300,1.00E-04,0.39,53100,2.20E-04,0.41,14920,1.00E-03
2000,4.93,2.03,55300,1.00E-04,1.48,1750,4.70E-03,0.76,99300,1.00E-04,0.45,53100,2.20E-04,0.51,14920,1.00E-03
2200,4.93,2.21,55300,1.00E-04,1.6,1750,4.70E-03,0.85,99300,1.00E-04,0.55,53100,2.20E-04,0.59,14920,1.00E-03
2400,4.93,2.38,55300,1.00E-04,1.73,1750,4.70E-03,0.95,99300,1.00E-04,0.64,53100,2.20E-04,0.7,14920,1.00E-03
2600,4.93,2.05,55300,1.00E-04,1.87,1750,4.70E-03,1.07,99300,1.00E-04,0.75,53100,2.20E-04,0.78,14920,1.00E-03
2800,4.93,2.32,55300,1.00E-04,1.99,1750,4.70E-03,1.15,99300,1.00E-04,0.86,53100,2.20E-04,0.88,14920,1.00E-03
3000,4.93,2.84,55300,1.00E-04,2.13,1750,4.70E-03,1.27,99300,1.00E-04,0.94,53100,2.20E-04,0.96,14920,1.00E-03
3200,4.93,2.95,55300,1.00E-04,2.25,1750,4.70E-03,1.36,99300,1.00E-04,1.04,53100,2.20E-04,1.04,14920,1.00E-03
3400,4.93,2.55,55300,1.00E-04,2.37,1750,4.70E-03,1.46,99300,1.00E-04,1.13,53100,2.20E-04,1.14,14920,1.00E-03
3600,4.93,3.32,55300,1.00E-04,2.47,1750,4.70E-03,1.58,99300,1.00E-04,1.22,53100,2.20E-04,1.22,14920,1.00E-03
3800,4.93,2.92,55300,1.00E-04,2.59,1750,4.70E-03,1.65,99300,1.00E-04,1.31,53100,2.20E-04,1.31,14920,1.00E-03
4000,4.93,3.62,55300,1.00E-04,2.68,1750,4.70E-03,1.75,99300,1.00E-04,1.41,53100,2.20E-04,1.39,14920,1.00E-03
4200,4.93,3.78,55300,1.00E-04,2.77,1750,4.70E-03,1.86,99300,1.00E-04,1.49,53100,2.20E-04,1.47,14920,1.00E-03
4400,4.93,3.28,55300,1.00E-04,2.89,1750,4.70E-03,1.94,99300,1.00E-04,1.57,53100,2.20E-04,1.55,14920,1.00E-03
4600,4.93,3.45,55300,1.00E-04,2.98,1750,4.70E-03,2.05,99300,1.00E-04,1.65,53100,2.20E-04,1.62,14920,1.00E-03
4800,4.93,4.35,55300,1.00E-04,3.07,1750,4.70E-03,2.12,99300,1.00E-04,1.74,53100,2.20E-04,1.7,14920,1.00E-03
5000,4.93,3.65,55300,1.00E-04,3.19,1750,4.70E-03,2.21,99300,1.00E-04,1.81,53100,2.20E-04,1.78,14920,1.00E-03
5200,4.93,3.9,55300,1.00E-04,3.28,1750,4.70E-03,2.3,99300,1.00E-04,1.92,53100,2.20E-04,1.85,14920,1.00E-03
5400,4.93,4.54,55300,1.00E-04,3.36,1750,4.70E-03,2.37,99300,1.00E-04,2,53100,2.20E-04,1.93,14920,1.00E-03
5600,4.93,3.77,55300,1.00E-04,3.48,1750,4.70E-03,2.52,99300,1.00E-04,2.06,53100,2.20E-04,1.99,14920,1.00E-03
5800,4.93,3.73,55300,1.00E-04,3.57,1750,4.70E-03,2.56,99300,1.00E-04,2.13,53100,2.20E-04,2.06,14920,1.00E-03
6000,4.93,3.85,55300,1.00E-04,3.69,1750,4.70E-03,2.63,99300,1.00E-04,2.18,53100,2.20E-04,2.13,14920,1.00E-03
6200,4.93,4,55300,1.00E-04,3.79,1750,4.70E-03,2.7,99300,1.00E-04,2.3,53100,2.20E-04,2.21,14920,1.00E-03
6400,4.93,4.14,55300,1.00E-04,3.92,1750,4.70E-03,2.79,99300,1.00E-04,2.34,53100,2.20E-04,2.28,14920,1.00E-03
6600,4.93,4.31,55300,1.00E-04,4.03,1750,4.70E-03,2.84,99300,1.00E-04,2.4,53100,2.20E-04,2.35,14920,1.00E-03
6800,4.93,4.5,55300,1.00E-04,4.14,1750,4.70E-03,2.93,99300,1.00E-04,2.48,53100,2.20E-04,2.4,14920,1.00E-03
7000,4.93,4.87,55300,1.00E-04,4.28,1750,4.70E-03,3.01,99300,1.00E-04,2.55,53100,2.20E-04,2.45,14920,1.00E-03
7200,4.93,4.98,55300,1.00E-04,4.41,1750,4.70E-03,3.07,99300,1.00E-04,2.62,53100,2.20E-04,2.54,14920,1.00E-03
7400,4.93,5,55300,1.00E-04,4.53,1750,4.70E-03,3.17,99300,1.00E-04,2.69,53100,2.20E-04,2.6,14920,1.00E-03
7600,4.93,5,55300,1.00E-04,4.7,1750,4.70E-03,3.21,99300,1.00E-04,2.74,53100,2.20E-04,2.66,14920,1.00E-03
7800,4.93,5,55300,1.00E-04,4.77,1750,4.70E-03,3.3,99300,1.00E-04,2.82,53100,2.20E-04,2.72,14920,1.00E-03
8000,4.93,5,55300,1.00E-04,4.9,1750,4.70E-03,3.36,99300,1.00E-04,2.87,53100,2.20E-04,2.77,14920,1.00E-03
8200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.45,99300,1.00E-04,2.94,53100,2.20E-04,2.84,14920,1.00E-03
8400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.51,99300,1.00E-04,3,53100,2.20E-04,2.89,14920,1.00E-03
8600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.61,99300,1.00E-04,3.06,53100,2.20E-04,2.95,14920,1.00E-03
8800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.66,99300,1.00E-04,3.12,53100,2.20E-04,3,14920,1.00E-03
9000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.73,99300,1.00E-04,3.18,53100,2.20E-04,3.08,14920,1.00E-03
9200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.84,99300,1.00E-04,3.25,53100,2.20E-04,3.12,14920,1.00E-03
9400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.87,99300,1.00E-04,3.3,53100,2.20E-04,3.18,14920,1.00E-03
9600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.91,99300,1.00E-04,3.37,53100,2.20E-04,3.24,14920,1.00E-03
9800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.04,99300,1.00E-04,3.46,53100,2.20E-04,3.29,14920,1.00E-03
10000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.13,99300,1.00E-04,3.5,53100,2.20E-04,3.34,14920,1.00E-03
10200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.22,99300,1.00E-04,3.55,53100,2.20E-04,3.42,14920,1.00E-03
10400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.42,99300,1.00E-04,3.62,53100,2.20E-04,3.46,14920,1.00E-03
10600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.36,99300,1.00E-04,3.68,53100,2.20E-04,3.51,14920,1.00E-03
10800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.45,99300,1.00E-04,3.75,53100,2.20E-04,3.58,14920,1.00E-03
11000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.39,99300,1.00E-04,3.81,53100,2.20E-04,3.62,14920,1.00E-03
11200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.46,99300,1.00E-04,3.88,53100,2.20E-04,3.69,14920,1.00E-03
11400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.58,99300,1.00E-04,3.97,53100,2.20E-04,3.73,14920,1.00E-03
11600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.81,99300,1.00E-04,4,53100,2.20E-04,3.81,14920,1.00E-03
11800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.77,99300,1.00E-04,4.06,53100,2.20E-04,3.87,14920,1.00E-03
12000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.83,99300,1.00E-04,4.13,53100,2.20E-04,3.94,14920,1.00E-03
12200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.98,99300,1.00E-04,4.21,53100,2.20E-04,3.99,14920,1.00E-03
12400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.3,53100,2.20E-04,4.06,14920,1.00E-03
12600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.36,53100,2.20E-04,4.13,14920,1.00E-03
12800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.44,53100,2.20E-04,4.21,14920,1.00E-03
13000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.54,53100,2.20E-04,4.31,14920,1.00E-03
13200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.61,53100,2.20E-04,4.38,14920,1.00E-03
13400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.69,53100,2.20E-04,4.45,14920,1.00E-03
13600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.78,53100,2.20E-04,4.5,14920,1.00E-03
13800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.84,53100,2.20E-04,4.57,14920,1.00E-03
14000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.94,53100,2.20E-04,4.65,14920,1.00E-03
14200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.71,14920,1.00E-03
14400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.78,14920,1.00E-03
14600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.85,14920,1.00E-03
14800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.96,14920,1.00E-03
15000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,0,53100,2.20E-04,5,14920,1.00E-03
0,4.93,0,55300,1.00E-04,0,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
200,4.93,0,55300,1.00E-04,0.01,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
400,4.93,0,55300,1.00E-04,0.19,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
600,4.93,0,55300,1.00E-04,0.36,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
800,4.93,0.12,55300,1.00E-04,0.53,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
